LSK3UB: Divider (3-Tab),3.125,0.5,1.25,0,20,2,8.5,11,0.5,0.5,0.5,0.5
LSK5: Divider (5-Tab),1.75,0.5,0.3,0,20,4,8.5,11,0.5,0.3,0.5,0.3
LSK5B: Divider (5-Tab),1.75,0.5,0.3,0,20,4,8.5,11,0.5,0.3,0.5,0.3
LSK5U: Divider (5-Tab),1.75,0.5,0.3,0,20,4,8.5,11,0.5,0.3,0.5,0.3
LSK5UB: Divider (5-Tab),1.75,0.5,0.3,0,20,4,8.5,11,0.5,0.3,0.5,0.3
LSK8: Divider (8-Tab),1.125,0.5,1,0,20,4,8.5,11,0.5,0.5,0.5,0.5
LSK8B: Divider (8-Tab),1.125,0.5,1,0,20,4,8.5,11,0.5,0.5,0.5,0.5
LSK8U: Divider (8-Tab),1.125,0.5,1,0,20,4,8.5,11,0.5,0.5,0.5,0.5
LSK8UB: Divider (8-Tab),1.125,0.5,1,0,20,4,8.5,11,0.5,0.5,0.5,0.5
TFB11-10: Title Frame,7.5,10,0,0,1,1,8.5,11,0.5,0.5,0.5,0.5
TFD11-10: Title Frame,7.5,10,0,0,1,1,8.5,11,0.5,0.5,0.5,0.5
TFP11-10: Title Frame,7.5,10,0,0,1,1,8.5,11,0.5,0.5,0.5,0.5
TFS11-10: Title Frame,7.5,10,0,0,1,1,8.5,11,0.5,0.5,0.5,0.5
TFS11-15: Title Frame,7.5,10,0,0,1,1,8.5,11,0.5,0.5,0.5,0.5
